code,theta,conductivity
2451,0.382,0.05058
2451,0.381,0.02594
2451,0.38,0.04263
2451,0.377,0.05521
2451,0.376,0.03724
2451,0.374,0.00586
2451,0.372,0.05309
2452,0.396,0.1132
2452,0.393,0.3296
2452,0.392,0.2328
2452,0.391,0.375
2452,0.39,0.1026
2452,0.387,0.05176
2452,0.386,0.02128
2452,0.384,0.08933
2452,0.383,0.08492
2452,0.382,0.06067
2452,0.381,0.04009
2452,0.38,0.08492
2452,0.379,0.195
2452,0.378,0.1057
2452,0.377,0.1462
2452,0.375,0.138
2452,0.372,0.07545
2452,0.371,0.04169
2452,0.37,0.0911
2452,0.367,0.0429
2452,0.366,0.08241
2452,0.363,0.01849
2453,0.392,5.26
2453,0.391,1.008
2453,0.389,2.061
2453,0.388,0.6123
2453,0.387,2.123
2453,0.386,0.5821
2453,0.384,0.5146
2453,0.383,1.961
2453,0.382,0.8811
2453,0.38,1.096
2453,0.379,1.503
2453,0.378,1.361
2453,0.376,1.898
2453,0.375,0.5129
2453,0.374,2.0
2453,0.373,1.416
2453,0.372,0.3963
2453,0.37,2.588
2453,0.368,5.636
2454,0.382,1.791
2454,0.378,0.7286
2454,0.377,1.531
2454,0.375,0.5895
2454,0.374,0.3581
2454,0.373,0.4825
2454,0.371,0.4677
2454,0.37,0.07145
2454,0.369,0.8574
2454,0.367,0.4295
2454,0.366,0.3394
2454,0.365,0.6259
2454,0.363,0.2256
2454,0.362,0.3404
2454,0.361,0.1104
2454,0.36,0.6353
2455,0.361,0.6281
2455,0.359,0.8054
2455,0.357,0.6471
2455,0.356,0.6471
2455,0.355,0.3694
2455,0.354,0.07962
2455,0.353,0.3258
2455,0.352,0.5695
2455,0.351,1.062
2455,0.35,0.4446
2455,0.349,0.378
2455,0.348,1.234
2455,0.347,0.7153
2455,0.346,0.5689
2455,0.345,0.1302
2460,,
2461,,
2462,,
2463,,
2464,,
2470,,
2471,,
2472,,
2480,0.348,1.988
2480,0.342,0.974
2480,0.32,0.455
2480,0.292,0.294
2480,0.282,0.218
2480,0.278,0.154
2481,0.36,2.873
2481,0.345,1.283
2481,0.33,0.996
2481,0.314,0.499
2481,0.3,0.322
2481,0.28,0.151
2482,0.438,2.873
2482,0.422,1.692
2482,0.408,1.092
2482,0.39,0.614
2482,0.366,0.37
2482,0.318,0.218
2483,0.27,4.349
2483,0.258,3.15
2483,0.25,1.942
2483,0.24,1.289
2483,0.226,0.756
2483,0.21,0.294
2483,0.185,0.165
2491,,
2492,,
2493,,
2530,,
2531,,
2532,,
2540,,
2541,,
2542,,
2550,,
2551,,
2552,,
2560,,
2561,,
2562,,
2570,,
2571,,
2572,,
2573,,
2574,,
2580,,
2581,,
2582,,
2583,,
2584,,
2590,,
2591,,
2592,,
2593,,
2600,,
2601,,
2602,,
2603,,
2604,,
2605,,
2610,,
2611,,
2612,,
2613,,
2614,,
2620,,
2621,,
2622,,
2630,,
2631,,
2640,,
2641,,
2642,,
2650,,
2651,,
2652,,
2653,,
2660,,
2661,,
2670,,
2671,,
2672,,
2680,,
2681,,
2682,,
2683,,
2690,,
2691,,
2700,,
2701,,
2710,,
2711,,
2712,,
2713,,
2720,,
2721,,
2722,,
2723,,
2730,,
2731,,
2732,,
2740,,
2741,,
2742,,
2743,,
2750,,
2751,,
2752,,
2753,,
2760,,
2761,,
2762,,
2763,,
2764,,
2765,,
3000,,
3010,,
3020,,
3030,,
3031,,
3032,,
3033,,
3050,,
3060,,
3070,,
3080,,
3090,,
3091,,
3093,,
3100,,
3101,,
3102,,
3103,,
3110,,
3111,,
3112,,
3113,,
3120,,
3130,0.417,15.6
3130,0.396,22.08
3130,0.376,14.16
3130,0.363,9.84
3130,0.352,9.12
3130,0.335,8.16
3130,0.318,4.32
3130,0.308,3.36
3130,0.3,2.88
3130,0.293,2.28
3130,0.288,1.92
3130,0.282,2.88
3130,0.275,3.12
3130,0.257,0.912
3130,0.241,0.552
3130,0.225,0.264
3130,0.218,0.0888
3130,0.213,0.0792
3130,0.208,0.0696
3130,0.205,0.0384
3130,0.202,0.0504
3130,0.2,0.036
3130,0.198,0.0408
3131,0.394,60.0
3131,0.374,86.4
3131,0.354,60.0
3131,0.339,43.2
3131,0.327,24.0
3131,0.313,28.8
3131,0.298,15.36
3131,0.29,12.48
3131,0.284,10.32
3131,0.278,8.4
3131,0.274,7.44
3131,0.269,10.56
3131,0.263,11.52
3131,0.243,3.84
3131,0.227,2.136
3131,0.212,1.08
3131,0.204,0.432
3131,0.197,0.384
3131,0.191,0.288
3131,0.187,0.168
3131,0.184,0.192
3131,0.182,0.1392
3131,0.18,0.1728
3132,0.2,3.36
3132,0.184,2.016
3132,0.175,0.864
3132,0.169,0.72
3132,0.162,0.576
3132,0.158,0.36
3132,0.155,0.312
3132,0.154,0.1896
3132,0.153,0.24
3133,0.358,456.0
3133,0.341,720.0
3133,0.325,504.0
3133,0.321,187.2
3133,0.317,384.0
3133,0.316,110.4
3133,0.295,81.6
3133,0.278,62.4
3133,0.266,55.2
3133,0.256,50.4
3133,0.248,52.8
3133,0.242,72.0
3133,0.213,13.92
3133,0.185,6.24
3133,0.176,2.64
3133,0.171,2.04
3133,0.164,1.512
3133,0.158,1.08
3133,0.147,1.152
3133,0.138,0.576
3133,0.134,0.504
3134,0.369,288.0
3134,0.355,600.0
3134,0.34,456.0
3134,0.338,240.0
3134,0.335,768.0
3134,0.338,163.2
3134,0.307,112.8
3134,0.272,67.2
3134,0.252,48.0
3134,0.247,38.4
3134,0.201,5.52
3134,0.185,6.72
3134,0.17,3.36
3134,0.161,1.32
3134,0.155,0.96
3134,0.15,0.72
3134,0.145,0.816
3134,0.131,0.288
3134,0.129,0.24
3140,0.39,52.8
3140,0.376,16.56
3140,0.363,43.2
3140,0.347,33.6
3140,0.336,20.64
3140,0.328,14.16
3140,0.322,12.0
3140,0.315,10.8
3140,0.308,9.12
3140,0.302,7.92
3140,0.298,6.48
3140,0.293,10.56
3140,0.283,13.68
3140,0.271,8.64
3140,0.264,3.6
3140,0.261,1.824
3140,0.257,7.68
3140,0.244,2.304
3140,0.227,1.872
3140,0.214,1.32
3140,0.204,0.792
3140,0.198,0.504
3140,0.193,0.211
3140,0.19,0.091
3140,0.189,0.067
3140,0.187,0.125
3140,0.186,0.043
3140,0.183,0.312
3140,0.18,0.178
3140,0.178,0.132
3140,0.176,0.084
3140,0.174,0.166
3140,0.172,0.156
3141,0.379,139.2
3141,0.368,50.4
3141,0.357,117.6
3141,0.344,96.0
3141,0.334,60.0
3141,0.327,43.2
3141,0.32,38.4
3141,0.312,33.6
3141,0.302,33.6
3141,0.293,26.4
3141,0.286,26.4
3141,0.279,33.6
3141,0.27,38.4
3141,0.26,24.0
3141,0.254,11.76
3141,0.25,6.48
3141,0.246,20.4
3141,0.233,7.44
3141,0.214,5.76
3141,0.2,3.84
3141,0.191,2.328
3141,0.185,1.512
3141,0.182,0.552
3141,0.18,0.288
3141,0.178,0.226
3141,0.176,0.36
3141,0.174,0.156
3141,0.172,0.816
3141,0.169,0.576
3141,0.167,0.36
3141,0.166,0.264
3141,0.164,0.48
3141,0.162,0.432
3142,0.358,156.0
3142,0.353,110.4
3142,0.346,220.8
3142,0.336,196.8
3142,0.328,120.0
3142,0.321,84.0
3142,0.312,67.2
3142,0.303,48.0
3142,0.29,38.4
3142,0.277,26.4
3142,0.268,23.28
3142,0.259,22.8
3142,0.25,22.8
3142,0.241,14.64
3142,0.235,8.4
3142,0.23,5.04
3142,0.227,9.6
3142,0.213,3.84
3142,0.194,3.12
3142,0.181,2.4
3142,0.172,1.632
3142,0.166,1.272
3142,0.163,0.432
3142,0.161,0.336
3142,0.159,0.264
3142,0.157,0.238
3142,0.156,0.144
3142,0.154,0.504
3142,0.152,0.456
3142,0.15,0.264
3142,0.148,0.288
3142,0.146,0.408
3142,0.145,0.384
3143,0.353,168.0
3143,0.349,110.4
3143,0.343,196.8
3143,0.337,208.8
3143,0.33,141.6
3143,0.323,141.6
3143,0.315,120.0
3143,0.307,96.0
3143,0.294,88.8
3143,0.281,74.4
3143,0.273,52.8
3143,0.263,64.8
3143,0.25,45.6
3143,0.239,28.8
3143,0.23,18.72
3143,0.222,13.44
3143,0.217,15.12
3143,0.203,6.96
3143,0.186,4.8
3143,0.176,3.84
3143,0.169,2.208
3143,0.164,1.8
3143,0.161,0.552
3143,0.158,0.384
3143,0.154,0.36
3143,0.15,0.384
3143,0.147,0.264
3143,0.145,0.576
3143,0.143,0.504
3143,0.141,0.336
3143,0.14,0.36
3143,0.138,0.408
3144,0.352,194.4
3144,0.339,124.8
3144,0.336,218.4
3144,0.331,223.2
3144,0.326,165.6
3144,0.321,160.8
3144,0.313,134.4
3144,0.303,117.6
3144,0.289,105.6
3144,0.277,88.8
3144,0.268,62.4
3144,0.26,72.0
3144,0.249,50.4
3144,0.241,31.2
3144,0.234,28.8
3144,0.223,22.08
3144,0.218,18.72
3144,0.203,9.84
3144,0.182,6.0
3144,0.169,4.56
3144,0.163,2.4
3144,0.157,2.136
3144,0.151,0.816
3144,0.148,0.552
3144,0.146,0.48
3144,0.143,0.504
3144,0.14,0.336
3144,0.137,0.528
3144,0.135,0.408
3144,0.134,0.238
3144,0.133,0.24
3144,0.133,0.288
3150,0.364,1.512
3150,0.361,3.12
3150,0.357,3.36
3150,0.342,28.8
3150,0.325,11.52
3150,0.315,10.32
3150,0.305,10.56
3150,0.298,11.28
3150,0.292,8.88
3150,0.288,4.08
3150,0.284,9.12
3150,0.279,4.8
3150,0.276,2.208
3150,0.272,6.24
3150,0.266,5.76
3150,0.259,1.584
3150,0.248,2.088
3150,0.239,0.648
3150,0.232,0.696
3150,0.223,0.528
3150,0.214,0.36
3150,0.208,0.168
3150,0.203,0.086
3151,0.383,10.32
3151,0.374,14.64
3151,0.362,14.88
3151,0.346,84.0
3151,0.331,36.0
3151,0.32,31.2
3151,0.311,31.2
3151,0.305,31.2
3151,0.301,24.0
3151,0.297,13.2
3151,0.291,28.8
3151,0.285,14.16
3151,0.282,8.16
3151,0.278,18.0
3151,0.273,16.08
3151,0.261,6.72
3151,0.25,4.32
3151,0.244,2.112
3151,0.236,2.136
3151,0.228,1.56
3151,0.218,1.128
3151,0.211,0.528
3151,0.206,0.264
3151,0.204,0.084
3151,0.201,0.528
3151,0.198,0.48
3151,0.195,0.456
3151,0.192,0.408
3151,0.189,0.384
3151,0.186,0.36
3151,0.183,0.336
3151,0.18,0.312
3151,0.177,0.288
3151,0.174,0.264
3151,0.171,0.24
3151,0.168,0.223
3151,0.165,0.204
3151,0.162,0.187
3151,0.159,0.17
3151,0.156,0.154
3151,0.153,0.139
3151,0.15,0.127
3151,0.147,0.113
3151,0.144,0.101
3151,0.141,0.091
3151,0.138,0.079
3151,0.135,0.07
3151,0.132,0.062
3151,0.129,0.053
3152,0.398,57.6
3152,0.382,64.8
3152,0.366,52.8
3152,0.35,165.6
3152,0.338,84.0
3152,0.328,57.6
3152,0.32,43.2
3152,0.315,38.4
3152,0.312,28.8
3152,0.307,17.52
3152,0.3,33.6
3152,0.292,15.36
3152,0.287,11.52
3152,0.282,20.88
3152,0.279,20.4
3152,0.266,14.4
3152,0.253,4.8
3152,0.247,3.12
3152,0.241,2.88
3152,0.23,2.88
3152,0.216,2.28
3152,0.207,1.128
3152,0.202,0.672
3152,0.2,0.214
3153,0.351,48.0
3153,0.345,84.0
3153,0.337,110.4
3153,0.328,240.0
3153,0.319,153.6
3153,0.306,144.0
3153,0.293,112.8
3153,0.285,100.8
3153,0.279,86.4
3153,0.274,52.8
3153,0.269,112.8
3153,0.262,52.8
3153,0.257,38.4
3153,0.252,45.6
3153,0.248,55.2
3153,0.238,62.4
3153,0.222,52.8
3153,0.208,36.0
3153,0.197,21.36
3153,0.186,19.44
3153,0.176,14.16
3154,0.347,122.4
3154,0.343,69.6
3154,0.336,50.4
3154,0.328,98.4
3154,0.319,60.0
3154,0.306,52.8
3154,0.29,33.6
3154,0.281,26.4
3154,0.274,21.84
3154,0.267,13.2
3154,0.259,26.4
3154,0.25,12.24
3154,0.245,9.36
3154,0.24,10.32
3154,0.236,10.32
3154,0.224,7.44
3154,0.207,4.8
3154,0.195,2.304
3154,0.186,1.632
3154,0.176,1.488
3154,0.165,0.912
3154,0.158,0.408
3154,0.154,0.24
3154,0.15,0.134
3155,0.362,108.0
3155,0.36,103.2
3155,0.356,91.2
3155,0.352,168.0
3155,0.349,120.0
3155,0.342,129.6
3155,0.331,96.0
3155,0.322,81.6
3155,0.308,74.4
3155,0.294,43.2
3155,0.281,67.2
3155,0.267,31.2
3155,0.257,21.84
3155,0.249,20.64
3155,0.243,19.2
3155,0.232,15.6
3155,0.215,10.8
3155,0.2,4.56
3155,0.191,3.36
3155,0.181,3.12
3155,0.172,2.04
3160,0.484,240.0
3160,0.44,84.0
3160,0.397,62.4
3160,0.361,28.8
3160,0.335,13.44
3160,0.314,7.44
3160,0.299,3.36
3160,0.29,2.4
3160,0.283,3.12
3160,0.273,3.6
3160,0.263,4.56
3160,0.249,1.2
3160,0.233,1.2
3160,0.221,0.312
3160,0.212,0.336
3160,0.204,0.209
3160,0.199,0.113
3160,0.194,0.06
3160,0.189,0.053
3160,0.185,0.038
3160,0.182,0.026
3160,0.18,0.026
3160,0.178,0.002
3160,0.176,0.02
3160,0.174,0.004
3160,0.168,0.017
3160,0.16,0.008
3160,0.153,0.011
3160,0.146,0.013
3161,0.465,672.0
3161,0.434,230.4
3161,0.404,168.0
3161,0.378,81.6
3161,0.356,38.4
3161,0.339,20.4
3161,0.326,10.56
3161,0.316,8.16
3161,0.305,10.8
3161,0.294,11.76
3161,0.282,14.16
3161,0.268,3.6
3161,0.251,3.6
3161,0.236,1.032
3161,0.226,0.984
3161,0.217,0.672
3161,0.211,0.408
3161,0.205,0.202
3161,0.197,0.178
3161,0.192,0.122
3161,0.189,0.079
3161,0.187,0.07
3161,0.185,0.019
3161,0.181,0.067
3161,0.179,0.01
3161,0.174,0.046
3161,0.168,0.022
3161,0.163,0.029
3161,0.158,0.038
3162,0.418,288.0
3162,0.413,180.0
3162,0.404,146.4
3162,0.385,105.6
3162,0.365,60.0
3162,0.352,31.2
3162,0.332,26.4
3162,0.309,20.88
3162,0.296,21.6
3162,0.285,23.04
3162,0.274,26.4
3162,0.261,7.44
3162,0.244,7.44
3163,0.416,1.488
3163,0.417,13.92
3163,0.417,384.0
3163,0.414,384.0
3163,0.408,456.0
3163,0.396,384.0
3163,0.382,223.2
3163,0.382,134.4
3163,0.359,84.0
3163,0.332,120.0
3163,0.306,84.0
3163,0.29,96.0
3163,0.268,20.4
3163,0.246,15.6
3163,0.228,4.56
3163,0.216,3.6
3163,0.208,2.64
3163,0.203,1.848
3163,0.194,0.912
3163,0.184,0.696
3163,0.178,0.504
3163,0.174,0.336
3163,0.171,0.312
3163,0.167,0.11
3163,0.162,0.456
3163,0.158,0.065
3163,0.154,0.125
3163,0.15,0.058
3163,0.147,0.048
3163,0.144,0.058
3164,0.39,288.0
3164,0.388,172.8
3164,0.385,158.4
3164,0.381,175.2
3164,0.376,151.2
3164,0.386,153.6
3164,0.379,88.8
3164,0.36,160.8
3164,0.34,76.8
3164,0.326,108.0
3164,0.306,31.2
3164,0.288,40.8
3164,0.271,19.44
3164,0.257,12.0
3164,0.247,7.44
3164,0.24,5.04
3164,0.228,2.64
3164,0.214,1.656
3164,0.207,1.104
3164,0.203,0.696
3164,0.2,0.744
3164,0.195,0.408
3164,0.187,1.272
3164,0.182,0.221
3164,0.178,0.312
3164,0.173,0.156
3164,0.167,0.11
3164,0.163,0.113
3165,0.358,240.0
3165,0.356,182.4
3165,0.354,182.4
3165,0.351,180.0
3165,0.348,129.6
3165,0.336,112.8
3165,0.331,69.6
3165,0.328,151.2
3165,0.324,76.8
3165,0.317,117.6
3165,0.309,31.2
3165,0.262,43.2
3165,0.266,10.08
3165,0.257,6.96
3165,0.243,6.0
3165,0.23,1.752
3165,0.223,1.128
3165,0.215,0.744
3165,0.21,0.432
3165,0.207,0.384
3165,0.204,0.264
3165,0.192,0.17
3165,0.187,0.202
3165,0.181,0.12
3165,0.175,0.077
3165,0.172,0.072
3170,0.379,2.28
3170,0.376,3.36
3170,0.372,4.08
3170,0.359,5.04
3170,0.341,3.6
3170,0.329,3.36
3170,0.316,2.88
3170,0.304,2.4
3170,0.296,2.88
3170,0.291,0.312
3170,0.289,0.552
3170,0.275,1.296
3170,0.257,0.696
3170,0.25,0.264
3170,0.244,0.204
3170,0.236,0.18
3170,0.231,0.168
3170,0.225,0.144
3170,0.222,0.043
3170,0.22,0.043
3170,0.217,0.096
3170,0.215,0.001
3170,0.215,0.004
3170,0.215,0.001
3170,0.214,0.007
3170,0.214,0.004
3170,0.212,0.024
3171,0.372,11.28
3171,0.371,16.8
3171,0.37,17.04
3171,0.368,22.56
3171,0.367,26.4
3171,0.359,38.4
3171,0.347,33.6
3171,0.335,33.6
3171,0.324,22.08
3171,0.312,15.36
3171,0.304,10.8
3171,0.291,11.52
3171,0.278,2.4
3171,0.261,4.8
3171,0.24,3.12
3171,0.232,1.344
3171,0.224,1.248
3171,0.216,1.104
3171,0.21,0.888
3171,0.205,0.6
3171,0.202,0.156
3171,0.201,0.166
3171,0.199,0.48
3171,0.198,0.151
3171,0.196,0.312
3171,0.195,0.214
3172,0.378,31.2
3172,0.378,40.8
3172,0.377,38.4
3172,0.376,45.6
3172,0.375,57.6
3172,0.37,72.0
3172,0.36,55.2
3172,0.351,45.6
3172,0.341,31.2
3172,0.33,33.6
3172,0.32,19.44
3172,0.307,24.0
3172,0.292,6.72
3172,0.267,7.44
3172,0.242,4.562
3172,0.232,1.872
3172,0.223,1.728
3172,0.214,1.368
3172,0.207,1.008
3172,0.201,0.816
3172,0.197,0.312
3172,0.195,0.288
3172,0.192,0.672
3172,0.188,0.24
3172,0.187,0.36
3172,0.185,0.115
3172,0.181,0.163
3172,0.176,0.098
3172,0.173,0.108
3173,0.362,20.64
3173,0.362,33.6
3173,0.361,36.0
3173,0.36,43.2
3173,0.359,57.6
3173,0.355,93.6
3173,0.349,93.6
3173,0.345,93.6
3173,0.341,62.4
3173,0.337,57.6
3173,0.329,69.6
3173,0.32,132.0
3173,0.312,93.6
3173,0.294,117.6
3173,0.275,74.4
3173,0.266,28.8
3173,0.253,31.2
3173,0.242,19.68
3173,0.236,14.16
3173,0.226,7.68
3173,0.22,2.88
3173,0.216,2.88
3173,0.21,4.8
3173,0.205,1.44
3173,0.202,2.352
3173,0.2,0.96
3173,0.197,2.232
3173,0.192,1.128
3173,0.187,1.008
3174,0.296,10800.0
3174,0.294,20880.0
3174,0.287,19200.0
3174,0.275,15600.0
3174,0.268,23040.0
3174,0.265,4080.0
3174,0.253,3360.0
3174,0.247,3840.0
3174,0.242,576.0
3174,0.232,3840.0
3174,0.222,1200.0
3174,0.216,1368.0
3174,0.205,264.0
3174,0.195,2880.0
3174,0.19,228.0
3174,0.182,237.6
3174,0.177,141.6
3174,0.173,151.2
3174,0.169,230.4
3174,0.166,129.6
3174,0.164,204.0
3174,0.16,57.6
3174,0.156,88.8
3174,0.152,31.2
3175,0.254,69.6
3175,0.252,79.2
3175,0.243,112.8
3175,0.227,86.4
3175,0.217,62.4
3175,0.206,52.8
3175,0.192,40.8
3175,0.186,36.0
3175,0.18,23.52
3175,0.165,13.44
3175,0.15,8.88
3175,0.144,3.6
3175,0.137,3.6
3175,0.13,1.344
3175,0.124,1.584
3175,0.12,0.96
3175,0.117,0.576
3175,0.114,0.432
3175,0.111,0.264
3175,0.11,0.504
3175,0.108,0.187
3175,0.105,0.108
3175,0.102,0.089
3180,0.376,2.88
3180,0.375,3.12
3180,0.374,3.84
3180,0.371,5.28
3180,0.368,6.48
3180,0.364,11.04
3180,0.354,5.28
3180,0.344,1.776
3180,0.337,0.84
3180,0.329,0.648
3180,0.325,0.696
3180,0.321,0.624
3180,0.319,0.384
3180,0.318,0.13
3180,0.317,0.13
3180,0.316,0.528
3180,0.313,0.312
3180,0.309,0.504
3180,0.304,0.178
3180,0.3,0.091
3181,0.295,3.84
3181,0.29,5.28
3181,0.285,5.52
3181,0.28,9.12
3181,0.276,9.36
3181,0.272,14.16
3181,0.264,6.24
3181,0.252,2.88
3181,0.238,1.752
3181,0.228,1.152
3181,0.221,0.744
3181,0.216,0.552
3181,0.212,0.336
3181,0.21,0.168
3181,0.208,0.127
3181,0.207,0.233
3181,0.205,0.24
3181,0.198,0.166
3181,0.192,0.175
3182,0.273,13.92
3182,0.269,19.92
3182,0.262,13.92
3182,0.256,16.08
3182,0.249,14.4
3182,0.242,21.36
3182,0.231,8.4
3182,0.215,3.6
3182,0.201,1.512
3182,0.192,0.912
3182,0.185,0.624
3182,0.18,0.456
3182,0.177,0.312
3182,0.174,0.185
3182,0.172,0.134
3182,0.171,0.07
3182,0.17,0.082
3182,0.166,0.07
3182,0.162,0.06
3182,0.158,0.067
3183,0.327,12.0
3183,0.327,17.04
3183,0.325,12.96
3183,0.322,17.04
3183,0.316,18.48
3183,0.308,31.2
3183,0.294,12.24
3183,0.274,6.96
3183,0.256,3.36
3183,0.244,2.4
3183,0.236,1.776
3183,0.23,1.224
3183,0.226,0.912
3183,0.222,0.6
3183,0.22,0.36
3183,0.217,0.18
3183,0.211,0.185
3183,0.2,0.228
3190,0.479,33.6
3190,0.473,40.8
3190,0.465,69.6
3190,0.456,38.4
3190,0.448,17.28
3190,0.443,5.52
3190,0.439,7.44
3190,0.436,2.376
3190,0.429,8.16
3190,0.418,4.32
3190,0.409,1.824
3190,0.397,2.04
3190,0.385,0.576
3190,0.374,0.528
3190,0.363,0.264
3190,0.356,0.223
3190,0.346,0.146
3190,0.337,0.096
3190,0.329,0.077
3190,0.322,0.053
3190,0.31,0.058
3190,0.299,0.058
3190,0.295,0.01
3190,0.292,0.002
3190,0.289,0.014
3190,0.284,0.008
3190,0.279,0.006
3190,0.275,0.003
3190,0.272,0.003
3190,0.265,0.012
3191,0.444,108.0
3191,0.44,182.4
3191,0.432,120.0
3191,0.425,45.6
3191,0.421,15.12
3191,0.419,19.68
3191,0.417,7.2
3191,0.413,20.64
3191,0.407,11.04
3191,0.401,4.8
3191,0.394,5.28
3191,0.387,1.512
3191,0.379,1.464
3191,0.37,0.768
3191,0.364,0.648
3191,0.355,0.432
3191,0.347,0.288
3191,0.34,0.228
3191,0.334,0.137
3191,0.325,0.163
3191,0.315,0.161
3191,0.312,0.029
3191,0.309,0.009
3191,0.306,0.036
3191,0.303,0.022
3191,0.3,0.016
3191,0.296,0.009
3191,0.292,0.008
3191,0.287,0.029
3192,0.415,576.0
3192,0.413,288.0
3192,0.411,72.0
3192,0.409,10.8
3192,0.406,9.6
3192,0.404,6.48
3192,0.401,1.872
3192,0.397,2.208
3192,0.393,4.32
3192,0.387,4.08
3192,0.379,1.128
3192,0.373,1.056
3192,0.366,0.816
3192,0.358,0.552
3192,0.352,0.432
3192,0.347,0.264
3192,0.341,0.36
3192,0.336,0.336
3192,0.335,0.055
3192,0.335,0.021
3192,0.333,0.079
3192,0.327,0.077
3192,0.32,0.041
3192,0.316,0.026
3192,0.313,0.021
3192,0.312,0.062
3193,0.438,16.8
3193,0.435,13.44
3193,0.429,9.36
3193,0.422,50.4
3193,0.415,33.6
3193,0.406,1.296
3193,0.397,1.56
3193,0.389,1.92
3193,0.383,1.68
3193,0.376,1.272
3193,0.368,1.056
3193,0.364,1.056
3193,0.361,0.384
3193,0.355,0.624
3193,0.35,0.648
3193,0.35,0.096
3193,0.349,0.062
3193,0.345,0.199
3193,0.337,0.221
3193,0.33,0.101
3193,0.326,0.074
3193,0.323,0.053
3194,0.401,8.4
3194,0.397,4.08
3194,0.391,5.04
3194,0.385,3.84
3194,0.381,3.36
3194,0.376,2.88
3194,0.371,1.848
3194,0.365,1.056
3194,0.36,0.528
3194,0.356,0.864
3194,0.356,0.6
3194,0.356,0.158
3194,0.346,0.504
3194,0.334,0.48
3194,0.328,0.48
3194,0.322,0.264
3194,0.312,0.264
3194,0.303,0.125
3194,0.3,0.24
3195,0.388,8.64
3195,0.386,8.16
3195,0.382,5.52
3195,0.38,4.56
3195,0.379,3.12
3195,0.377,2.304
3195,0.372,3.12
3195,0.366,3.84
3195,0.363,1.8
3195,0.363,0.221
3195,0.364,0.221
3195,0.356,1.32
3195,0.346,1.08
3195,0.341,0.984
3195,0.337,0.528
3195,0.327,0.744
3195,0.318,0.264
3195,0.316,0.504
3200,0.403,0.576
3200,0.396,0.48
3200,0.391,0.089
3200,0.388,0.122
3200,0.384,0.048
3200,0.38,0.072
3200,0.376,0.06
3200,0.372,0.082
3200,0.365,0.089
3200,0.357,0.067
3200,0.343,0.029
3200,0.337,0.029
3200,0.333,0.018
3200,0.33,0.022
3200,0.328,0.013
3200,0.32,0.026
3200,0.312,0.004
3200,0.31,0.005
3200,0.308,0.004
3200,0.303,0.015
3200,0.298,0.005
3200,0.296,0.005
3201,0.392,1.176
3201,0.388,1.56
3201,0.383,1.272
3201,0.38,0.264
3201,0.377,0.336
3201,0.374,0.137
3201,0.371,0.206
3201,0.368,0.158
3201,0.365,0.216
3201,0.361,0.226
3201,0.356,0.175
3201,0.348,0.077
3201,0.345,0.072
3201,0.342,0.046
3201,0.341,0.055
3201,0.339,0.034
3201,0.334,0.07
3201,0.329,0.006
3201,0.329,0.012
3201,0.327,0.023
3201,0.321,0.041
3201,0.317,0.011
3201,0.316,0.014
3202,0.36,0.792
3202,0.359,1.032
3202,0.359,1.032
3202,0.357,1.608
3202,0.356,1.728
3202,0.354,0.48
3202,0.352,0.672
3202,0.351,0.336
3202,0.349,0.528
3202,0.347,0.384
3202,0.346,0.6
3202,0.344,0.672
3202,0.342,0.576
3202,0.335,0.264
3202,0.333,0.228
3202,0.332,0.146
3202,0.331,0.158
3202,0.33,0.094
3202,0.327,0.214
3202,0.325,0.026
3202,0.321,0.12
3202,0.316,0.202
3203,0.343,3.6
3203,0.343,5.76
3203,0.342,6.24
3203,0.342,9.84
3203,0.34,12.24
3203,0.339,3.12
3203,0.338,4.32
3203,0.337,2.112
3203,0.336,3.12
3203,0.335,2.88
3203,0.333,3.6
3203,0.329,1.992
3203,0.32,1.464
3203,0.317,1.176
3203,0.315,0.936
3203,0.313,1.176
3203,0.312,0.792
3203,0.306,2.352
3203,0.297,0.648
3203,0.291,0.648
3203,0.287,0.094
3203,0.285,0.089
3204,0.361,5.04
3204,0.361,6.96
3204,0.36,7.44
3204,0.359,12.48
3204,0.357,18.0
3204,0.355,4.8
3204,0.35,7.2
3204,0.348,1.752
3204,0.35,4.56
3204,0.348,4.56
3204,0.347,8.16
3204,0.345,5.28
3204,0.343,3.6
3204,0.338,1.296
3204,0.335,1.056
3204,0.334,0.912
3204,0.333,1.344
3204,0.331,1.68
3204,0.326,6.0
3205,0.325,8.64
3205,0.324,12.0
3205,0.323,12.72
3205,0.321,20.88
3205,0.317,28.8
3205,0.313,12.72
3205,0.306,40.8
3205,0.304,5.76
3205,0.301,3.36
3205,0.299,4.08
3205,0.298,3.12
3205,0.296,3.84
3205,0.276,2.64
3205,0.274,1.992
3205,0.272,1.296
3205,0.271,1.176
3205,0.27,1.416
3205,0.266,2.4
3205,0.262,0.07
3205,0.262,1.104
3205,0.257,1.008
3206,0.242,3.12
3206,0.241,3.84
3206,0.24,4.08
3206,0.238,6.96
3206,0.233,9.84
3206,0.228,2.88
3206,0.223,5.76
3206,0.218,0.288
3206,0.215,1.704
3206,0.212,1.464
3206,0.209,2.04
3206,0.207,1.56
3206,0.205,1.68
3206,0.178,0.576
3206,0.175,0.576
3206,0.173,0.336
3206,0.171,0.36
3206,0.167,0.528
3206,0.162,0.036
3206,0.159,0.24
3206,0.157,0.312
3210,0.388,0.408
